mutation,crossover,selection,elitism,generation,median_fitness
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,58,45100.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,59,44850.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,60,44850.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,61,45200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,62,45050.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,63,46050.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,64,45450.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,65,46050.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,66,46050.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,67,46150.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,68,46950.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,69,46900.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,70,46600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,71,48400.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,72,48850.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,73,47950.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,74,47700.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,75,47600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,76,47850.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,77,48800.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,78,48600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,79,49250.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,80,49300.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,81,49500.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,82,48700.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,83,49400.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,84,49050.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,85,49850.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,86,49700.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,87,49950.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,88,49850.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,89,50900.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,90,50650.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,91,50850.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,92,51200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,93,51250.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,94,50950.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,95,51450.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,96,51700.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,97,52000.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,98,52200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,99,52500.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,0,100,52900.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,1,27150.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,2,28750.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,3,29300.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,4,30200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,5,31300.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,6,32200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,7,32450.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,8,33250.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,9,33600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,10,34200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,11,34550.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,12,36100.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,13,36350.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,14,36350.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,15,36750.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,16,36750.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,17,37500.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,18,37500.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,19,37600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,20,37850.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,21,37950.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,22,38600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,23,38600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,24,38700.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,25,38700.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,26,38850.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,27,39600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,28,39800.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,29,40800.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,30,41400.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,31,42400.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,32,42650.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,33,43100.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,34,43550.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,35,44650.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,36,44800.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,37,44800.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,38,45150.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,39,45650.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,40,45650.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,41,47100.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,42,47600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,43,47600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,44,48100.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,45,48100.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,46,48650.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,47,48950.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,48,49750.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,49,50650.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,50,50650.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,51,50650.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,52,51150.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,53,51150.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,54,51150.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,55,51250.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,56,51600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,57,51600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,58,52000.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,59,52000.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,60,53100.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,61,53900.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,62,54100.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,63,54300.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,64,54300.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,65,54300.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,66,54500.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,67,54750.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,68,54750.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,69,55000.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,70,55350.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,71,55650.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,72,56300.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,73,56300.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,74,57050.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,75,57600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,76,57600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,77,57600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,78,57600.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,79,58100.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,80,58200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,81,58200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,82,58200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,83,58200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,84,58200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,85,58500.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,86,58500.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,87,59200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,88,59200.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,89,59850.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,90,59850.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,91,60050.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,92,60350.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,93,60350.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,94,60350.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,95,60350.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,96,60350.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,97,60350.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,98,60500.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,99,60850.0
heuristic_mutation,uniform_crossover,fitness_proportionate_selection,1,100,60950.0
heuristic_mutation,uniform_crossover,ranking_selection,0,1,26550.0
heuristic_mutation,uniform_crossover,ranking_selection,0,2,30050.0
heuristic_mutation,uniform_crossover,ranking_selection,0,3,30200.0
heuristic_mutation,uniform_crossover,ranking_selection,0,4,30700.0
heuristic_mutation,uniform_crossover,ranking_selection,0,5,31200.0
heuristic_mutation,uniform_crossover,ranking_selection,0,6,31500.0
heuristic_mutation,uniform_crossover,ranking_selection,0,7,31650.0
heuristic_mutation,uniform_crossover,ranking_selection,0,8,31950.0
heuristic_mutation,uniform_crossover,ranking_selection,0,9,32850.0
heuristic_mutation,uniform_crossover,ranking_selection,0,10,33150.0
heuristic_mutation,uniform_crossover,ranking_selection,0,11,33650.0
heuristic_mutation,uniform_crossover,ranking_selection,0,12,32800.0
heuristic_mutation,uniform_crossover,ranking_selection,0,13,34000.0
heuristic_mutation,uniform_crossover,ranking_selection,0,14,35150.0
heuristic_mutation,uniform_crossover,ranking_selection,0,15,35500.0
heuristic_mutation,uniform_crossover,ranking_selection,0,16,36400.0
heuristic_mutation,uniform_crossover,ranking_selection,0,17,36950.0
heuristic_mutation,uniform_crossover,ranking_selection,0,18,37550.0
heuristic_mutation,uniform_crossover,ranking_selection,0,19,38300.0
heuristic_mutation,uniform_crossover,ranking_selection,0,20,40100.0
heuristic_mutation,uniform_crossover,ranking_selection,0,21,39600.0
heuristic_mutation,uniform_crossover,ranking_selection,0,22,39550.0
heuristic_mutation,uniform_crossover,ranking_selection,0,23,40300.0
heuristic_mutation,uniform_crossover,ranking_selection,0,24,40450.0
heuristic_mutation,uniform_crossover,ranking_selection,0,25,42200.0
heuristic_mutation,uniform_crossover,ranking_selection,0,26,43900.0
heuristic_mutation,uniform_crossover,ranking_selection,0,27,42900.0
heuristic_mutation,uniform_crossover,ranking_selection,0,28,45400.0
heuristic_mutation,uniform_crossover,ranking_selection,0,29,45300.0
heuristic_mutation,uniform_crossover,ranking_selection,0,30,46750.0
heuristic_mutation,uniform_crossover,ranking_selection,0,31,46750.0
heuristic_mutation,uniform_crossover,ranking_selection,0,32,48700.0
heuristic_mutation,uniform_crossover,ranking_selection,0,33,48500.0
heuristic_mutation,uniform_crossover,ranking_selection,0,34,49700.0
heuristic_mutation,uniform_crossover,ranking_selection,0,35,49400.0
heuristic_mutation,uniform_crossover,ranking_selection,0,36,50750.0
heuristic_mutation,uniform_crossover,ranking_selection,0,37,50800.0
heuristic_mutation,uniform_crossover,ranking_selection,0,38,51400.0
heuristic_mutation,uniform_crossover,ranking_selection,0,39,51850.0
heuristic_mutation,uniform_crossover,ranking_selection,0,40,53650.0
heuristic_mutation,uniform_crossover,ranking_selection,0,41,53700.0
heuristic_mutation,uniform_crossover,ranking_selection,0,42,54600.0
heuristic_mutation,uniform_crossover,ranking_selection,0,43,55300.0
heuristic_mutation,uniform_crossover,ranking_selection,0,44,55750.0
heuristic_mutation,uniform_crossover,ranking_selection,0,45,57900.0
heuristic_mutation,uniform_crossover,ranking_selection,0,46,57800.0
heuristic_mutation,uniform_crossover,ranking_selection,0,47,58350.0
heuristic_mutation,uniform_crossover,ranking_selection,0,48,58900.0
heuristic_mutation,uniform_crossover,ranking_selection,0,49,58900.0
heuristic_mutation,uniform_crossover,ranking_selection,0,50,60250.0
heuristic_mutation,uniform_crossover,ranking_selection,0,51,60300.0
heuristic_mutation,uniform_crossover,ranking_selection,0,52,61950.0
heuristic_mutation,uniform_crossover,ranking_selection,0,53,62150.0
heuristic_mutation,uniform_crossover,ranking_selection,0,54,63000.0
heuristic_mutation,uniform_crossover,ranking_selection,0,55,62800.0
heuristic_mutation,uniform_crossover,ranking_selection,0,56,63900.0
heuristic_mutation,uniform_crossover,ranking_selection,0,57,64750.0
heuristic_mutation,uniform_crossover,ranking_selection,0,58,65200.0
heuristic_mutation,uniform_crossover,ranking_selection,0,59,65750.0
heuristic_mutation,uniform_crossover,ranking_selection,0,60,65100.0
heuristic_mutation,uniform_crossover,ranking_selection,0,61,66550.0
heuristic_mutation,uniform_crossover,ranking_selection,0,62,66750.0
heuristic_mutation,uniform_crossover,ranking_selection,0,63,67450.0
heuristic_mutation,uniform_crossover,ranking_selection,0,64,67650.0
heuristic_mutation,uniform_crossover,ranking_selection,0,65,69000.0
heuristic_mutation,uniform_crossover,ranking_selection,0,66,70000.0
heuristic_mutation,uniform_crossover,ranking_selection,0,67,69400.0
heuristic_mutation,uniform_crossover,ranking_selection,0,68,69500.0
heuristic_mutation,uniform_crossover,ranking_selection,0,69,69850.0
heuristic_mutation,uniform_crossover,ranking_selection,0,70,70000.0
heuristic_mutation,uniform_crossover,ranking_selection,0,71,70750.0
heuristic_mutation,uniform_crossover,ranking_selection,0,72,71050.0
heuristic_mutation,uniform_crossover,ranking_selection,0,73,71700.0
heuristic_mutation,uniform_crossover,ranking_selection,0,74,71600.0
heuristic_mutation,uniform_crossover,ranking_selection,0,75,72150.0
heuristic_mutation,uniform_crossover,ranking_selection,0,76,72500.0
heuristic_mutation,uniform_crossover,ranking_selection,0,77,72800.0
heuristic_mutation,uniform_crossover,ranking_selection,0,78,72600.0
heuristic_mutation,uniform_crossover,ranking_selection,0,79,73250.0
heuristic_mutation,uniform_crossover,ranking_selection,0,80,73850.0
heuristic_mutation,uniform_crossover,ranking_selection,0,81,73900.0
heuristic_mutation,uniform_crossover,ranking_selection,0,82,73750.0
heuristic_mutation,uniform_crossover,ranking_selection,0,83,73950.0
heuristic_mutation,uniform_crossover,ranking_selection,0,84,74650.0
heuristic_mutation,uniform_crossover,ranking_selection,0,85,74850.0
heuristic_mutation,uniform_crossover,ranking_selection,0,86,74950.0
heuristic_mutation,uniform_crossover,ranking_selection,0,87,75150.0
heuristic_mutation,uniform_crossover,ranking_selection,0,88,74850.0
heuristic_mutation,uniform_crossover,ranking_selection,0,89,74800.0
heuristic_mutation,uniform_crossover,ranking_selection,0,90,74950.0
heuristic_mutation,uniform_crossover,ranking_selection,0,91,75100.0
heuristic_mutation,uniform_crossover,ranking_selection,0,92,75600.0
heuristic_mutation,uniform_crossover,ranking_selection,0,93,75550.0
heuristic_mutation,uniform_crossover,ranking_selection,0,94,75500.0
heuristic_mutation,uniform_crossover,ranking_selection,0,95,75550.0
heuristic_mutation,uniform_crossover,ranking_selection,0,96,75650.0
heuristic_mutation,uniform_crossover,ranking_selection,0,97,75950.0
heuristic_mutation,uniform_crossover,ranking_selection,0,98,75900.0
heuristic_mutation,uniform_crossover,ranking_selection,0,99,75850.0
heuristic_mutation,uniform_crossover,ranking_selection,0,100,76000.0
heuristic_mutation,uniform_crossover,ranking_selection,1,1,26950.0
heuristic_mutation,uniform_crossover,ranking_selection,1,2,28850.0
heuristic_mutation,uniform_crossover,ranking_selection,1,3,30850.0
heuristic_mutation,uniform_crossover,ranking_selection,1,4,31600.0
heuristic_mutation,uniform_crossover,ranking_selection,1,5,32050.0
heuristic_mutation,uniform_crossover,ranking_selection,1,6,33300.0
heuristic_mutation,uniform_crossover,ranking_selection,1,7,34050.0
heuristic_mutation,uniform_crossover,ranking_selection,1,8,34650.0
heuristic_mutation,uniform_crossover,ranking_selection,1,9,35350.0
heuristic_mutation,uniform_crossover,ranking_selection,1,10,36350.0
heuristic_mutation,uniform_crossover,ranking_selection,1,11,37300.0
heuristic_mutation,uniform_crossover,ranking_selection,1,12,38100.0
heuristic_mutation,uniform_crossover,ranking_selection,1,13,38500.0
heuristic_mutation,uniform_crossover,ranking_selection,1,14,38800.0
heuristic_mutation,uniform_crossover,ranking_selection,1,15,40200.0
heuristic_mutation,uniform_crossover,ranking_selection,1,16,40200.0
heuristic_mutation,uniform_crossover,ranking_selection,1,17,40850.0
heuristic_mutation,uniform_crossover,ranking_selection,1,18,41450.0
heuristic_mutation,uniform_crossover,ranking_selection,1,19,42400.0
heuristic_mutation,uniform_crossover,ranking_selection,1,20,43300.0
heuristic_mutation,uniform_crossover,ranking_selection,1,21,44850.0
heuristic_mutation,uniform_crossover,ranking_selection,1,22,45700.0
heuristic_mutation,uniform_crossover,ranking_selection,1,23,46150.0
heuristic_mutation,uniform_crossover,ranking_selection,1,24,47100.0
heuristic_mutation,uniform_crossover,ranking_selection,1,25,48600.0
heuristic_mutation,uniform_crossover,ranking_selection,1,26,48800.0
heuristic_mutation,uniform_crossover,ranking_selection,1,27,49100.0
heuristic_mutation,uniform_crossover,ranking_selection,1,28,49550.0
heuristic_mutation,uniform_crossover,ranking_selection,1,29,51600.0
heuristic_mutation,uniform_crossover,ranking_selection,1,30,52350.0
heuristic_mutation,uniform_crossover,ranking_selection,1,31,53050.0
heuristic_mutation,uniform_crossover,ranking_selection,1,32,55200.0
heuristic_mutation,uniform_crossover,ranking_selection,1,33,56000.0
heuristic_mutation,uniform_crossover,ranking_selection,1,34,56700.0
heuristic_mutation,uniform_crossover,ranking_selection,1,35,57100.0
heuristic_mutation,uniform_crossover,ranking_selection,1,36,57800.0
heuristic_mutation,uniform_crossover,ranking_selection,1,37,57900.0
heuristic_mutation,uniform_crossover,ranking_selection,1,38,60400.0
heuristic_mutation,uniform_crossover,ranking_selection,1,39,60800.0
heuristic_mutation,uniform_crossover,ranking_selection,1,40,61650.0
heuristic_mutation,uniform_crossover,ranking_selection,1,41,61850.0
heuristic_mutation,uniform_crossover,ranking_selection,1,42,62850.0
heuristic_mutation,uniform_crossover,ranking_selection,1,43,62950.0
heuristic_mutation,uniform_crossover,ranking_selection,1,44,63450.0
heuristic_mutation,uniform_crossover,ranking_selection,1,45,63900.0
heuristic_mutation,uniform_crossover,ranking_selection,1,46,63950.0
heuristic_mutation,uniform_crossover,ranking_selection,1,47,66000.0
heuristic_mutation,uniform_crossover,ranking_selection,1,48,66150.0
heuristic_mutation,uniform_crossover,ranking_selection,1,49,66800.0
heuristic_mutation,uniform_crossover,ranking_selection,1,50,67750.0
heuristic_mutation,uniform_crossover,ranking_selection,1,51,68200.0
heuristic_mutation,uniform_crossover,ranking_selection,1,52,68550.0
heuristic_mutation,uniform_crossover,ranking_selection,1,53,69700.0
heuristic_mutation,uniform_crossover,ranking_selection,1,54,69850.0
heuristic_mutation,uniform_crossover,ranking_selection,1,55,70050.0
heuristic_mutation,uniform_crossover,ranking_selection,1,56,70150.0
heuristic_mutation,uniform_crossover,ranking_selection,1,57,71200.0
heuristic_mutation,uniform_crossover,ranking_selection,1,58,71600.0
heuristic_mutation,uniform_crossover,ranking_selection,1,59,72000.0
heuristic_mutation,uniform_crossover,ranking_selection,1,60,72550.0
heuristic_mutation,uniform_crossover,ranking_selection,1,61,72700.0
heuristic_mutation,uniform_crossover,ranking_selection,1,62,73800.0
heuristic_mutation,uniform_crossover,ranking_selection,1,63,73800.0
heuristic_mutation,uniform_crossover,ranking_selection,1,64,74100.0
heuristic_mutation,uniform_crossover,ranking_selection,1,65,74100.0
heuristic_mutation,uniform_crossover,ranking_selection,1,66,74650.0
heuristic_mutation,uniform_crossover,ranking_selection,1,67,74950.0
heuristic_mutation,uniform_crossover,ranking_selection,1,68,74950.0
heuristic_mutation,uniform_crossover,ranking_selection,1,69,75100.0
heuristic_mutation,uniform_crossover,ranking_selection,1,70,75100.0
heuristic_mutation,uniform_crossover,ranking_selection,1,71,75100.0
heuristic_mutation,uniform_crossover,ranking_selection,1,72,75550.0
heuristic_mutation,uniform_crossover,ranking_selection,1,73,75550.0
heuristic_mutation,uniform_crossover,ranking_selection,1,74,75800.0
heuristic_mutation,uniform_crossover,ranking_selection,1,75,75950.0
heuristic_mutation,uniform_crossover,ranking_selection,1,76,76100.0
heuristic_mutation,uniform_crossover,ranking_selection,1,77,76100.0
heuristic_mutation,uniform_crossover,ranking_selection,1,78,76350.0
heuristic_mutation,uniform_crossover,ranking_selection,1,79,76350.0
heuristic_mutation,uniform_crossover,ranking_selection,1,80,76350.0
heuristic_mutation,uniform_crossover,ranking_selection,1,81,76500.0
heuristic_mutation,uniform_crossover,ranking_selection,1,82,76600.0
heuristic_mutation,uniform_crossover,ranking_selection,1,83,76600.0
heuristic_mutation,uniform_crossover,ranking_selection,1,84,76850.0
heuristic_mutation,uniform_crossover,ranking_selection,1,85,77100.0
heuristic_mutation,uniform_crossover,ranking_selection,1,86,77200.0
heuristic_mutation,uniform_crossover,ranking_selection,1,87,77400.0
heuristic_mutation,uniform_crossover,ranking_selection,1,88,77650.0
heuristic_mutation,uniform_crossover,ranking_selection,1,89,77700.0
heuristic_mutation,uniform_crossover,ranking_selection,1,90,78050.0
heuristic_mutation,uniform_crossover,ranking_selection,1,91,78150.0
heuristic_mutation,uniform_crossover,ranking_selection,1,92,78200.0
heuristic_mutation,uniform_crossover,ranking_selection,1,93,78200.0
heuristic_mutation,uniform_crossover,ranking_selection,1,94,78200.0
heuristic_mutation,uniform_crossover,ranking_selection,1,95,78250.0
heuristic_mutation,uniform_crossover,ranking_selection,1,96,78350.0
heuristic_mutation,uniform_crossover,ranking_selection,1,97,78350.0
heuristic_mutation,uniform_crossover,ranking_selection,1,98,78350.0
heuristic_mutation,uniform_crossover,ranking_selection,1,99,78350.0
heuristic_mutation,uniform_crossover,ranking_selection,1,100,78350.0
heuristic_mutation,uniform_crossover,tournament_selection,0,1,27800.0
heuristic_mutation,uniform_crossover,tournament_selection,0,2,31050.0
heuristic_mutation,uniform_crossover,tournament_selection,0,3,31850.0
heuristic_mutation,uniform_crossover,tournament_selection,0,4,33250.0
heuristic_mutation,uniform_crossover,tournament_selection,0,5,35550.0
heuristic_mutation,uniform_crossover,tournament_selection,0,6,38150.0
heuristic_mutation,uniform_crossover,tournament_selection,0,7,39600.0
heuristic_mutation,uniform_crossover,tournament_selection,0,8,41300.0
heuristic_mutation,uniform_crossover,tournament_selection,0,9,42350.0
heuristic_mutation,uniform_crossover,tournament_selection,0,10,43300.0
heuristic_mutation,uniform_crossover,tournament_selection,0,11,45650.0
heuristic_mutation,uniform_crossover,tournament_selection,0,12,47700.0
heuristic_mutation,uniform_crossover,tournament_selection,0,13,50100.0
heuristic_mutation,uniform_crossover,tournament_selection,0,14,51050.0
heuristic_mutation,uniform_crossover,tournament_selection,0,15,54150.0
heuristic_mutation,uniform_crossover,tournament_selection,0,16,55100.0
heuristic_mutation,uniform_crossover,tournament_selection,0,17,56450.0
heuristic_mutation,uniform_crossover,tournament_selection,0,18,57300.0
heuristic_mutation,uniform_crossover,tournament_selection,0,19,58200.0
heuristic_mutation,uniform_crossover,tournament_selection,0,20,60800.0
heuristic_mutation,uniform_crossover,tournament_selection,0,21,63250.0
heuristic_mutation,uniform_crossover,tournament_selection,0,22,63450.0
heuristic_mutation,uniform_crossover,tournament_selection,0,23,64300.0
heuristic_mutation,uniform_crossover,tournament_selection,0,24,65750.0
heuristic_mutation,uniform_crossover,tournament_selection,0,25,67050.0
heuristic_mutation,uniform_crossover,tournament_selection,0,26,67900.0
heuristic_mutation,uniform_crossover,tournament_selection,0,27,68800.0
heuristic_mutation,uniform_crossover,tournament_selection,0,28,69900.0
heuristic_mutation,uniform_crossover,tournament_selection,0,29,71200.0
heuristic_mutation,uniform_crossover,tournament_selection,0,30,71400.0
heuristic_mutation,uniform_crossover,tournament_selection,0,31,71750.0
heuristic_mutation,uniform_crossover,tournament_selection,0,32,72650.0
heuristic_mutation,uniform_crossover,tournament_selection,0,33,72900.0
heuristic_mutation,uniform_crossover,tournament_selection,0,34,73650.0
heuristic_mutation,uniform_crossover,tournament_selection,0,35,74750.0
heuristic_mutation,uniform_crossover,tournament_selection,0,36,74750.0
heuristic_mutation,uniform_crossover,tournament_selection,0,37,75100.0
heuristic_mutation,uniform_crossover,tournament_selection,0,38,75300.0
heuristic_mutation,uniform_crossover,tournament_selection,0,39,75750.0
heuristic_mutation,uniform_crossover,tournament_selection,0,40,75800.0
heuristic_mutation,uniform_crossover,tournament_selection,0,41,76050.0
heuristic_mutation,uniform_crossover,tournament_selection,0,42,76300.0
heuristic_mutation,uniform_crossover,tournament_selection,0,43,76450.0
heuristic_mutation,uniform_crossover,tournament_selection,0,44,76550.0
heuristic_mutation,uniform_crossover,tournament_selection,0,45,76600.0
heuristic_mutation,uniform_crossover,tournament_selection,0,46,76700.0
heuristic_mutation,uniform_crossover,tournament_selection,0,47,76800.0
heuristic_mutation,uniform_crossover,tournament_selection,0,48,77100.0
heuristic_mutation,uniform_crossover,tournament_selection,0,49,77150.0
heuristic_mutation,uniform_crossover,tournament_selection,0,50,77150.0
heuristic_mutation,uniform_crossover,tournament_selection,0,51,77150.0
heuristic_mutation,uniform_crossover,tournament_selection,0,52,77350.0
heuristic_mutation,uniform_crossover,tournament_selection,0,53,77350.0
heuristic_mutation,uniform_crossover,tournament_selection,0,54,77350.0
heuristic_mutation,uniform_crossover,tournament_selection,0,55,77400.0
heuristic_mutation,uniform_crossover,tournament_selection,0,56,77400.0
heuristic_mutation,uniform_crossover,tournament_selection,0,57,77400.0
heuristic_mutation,uniform_crossover,tournament_selection,0,58,77400.0
